trade_no,entry_time_utc,exit_time_utc,symbol,direction,regime,score,entry,stop,leverage,risk_pct_price,r_multiple,account_pct,outcome,mfe_r,mae_r,equity,drawdown_pct,notes
34,2025-08-10 05:00,2025-08-10 06:15,BNBUSDT,long,trend_up,7.300000000000001,813.56,806.6328857142856,20,0.8514570880714772,-1.0939565846837889,-0.3828848046393261,stop,0.10393938519029101,1.188084916827851,98.2603384266799,-1.885552193876161,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
35,2025-08-11 08:00,2025-08-11 10:15,XRPUSDT,long,trend_up,7.300000000000001,3.2571,3.2296102857142857,20,0.8439935613187877,1.1452125470305787,0.40082439146070253,breakeven_or_trailing_stop,2.753757249464752,0.29465566341695876,98.65418983022586,-1.4922855555222436,XRPUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
36,2025-08-12 05:15,2025-08-12 09:15,ETHUSDT,long,trend_up,8.850000000000001,4290.47,4264.888057142857,30,0.5962503608495823,0.38832817344377935,0.13591486070532277,breakeven_or_trailing_stop,1.6523373629613418,0.9565340731408779,98.78827553491358,-1.3583989326510282,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
37,2025-08-13 13:00,2025-08-13 15:15,BTCUSDT,long,trend_up,8.4,120470.1,119770.00116712537,30,0.5811390817095956,1.102339322000756,0.3858187627002646,breakeven_or_trailing_stop,2.497076009713976,0.57706138194969,99.16941923727532,-0.9778211279052429,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破前日高点 / 量能实体合格 / 目标RR>=2
38,2025-08-14 05:15,2025-08-14 12:30,BNBUSDT,long,trend_up,7.65,853.41,847.0533714285715,20,0.7448504905530136,1.132595895398276,0.3964085633893966,breakeven_or_trailing_stop,2.6334714718494503,3.1400293057416246,99.56253530739542,-0.5852887312014832,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
39,2025-08-15 05:15,2025-08-15 09:15,ETHUSDT,long,trend_up,7.95,4615.87,4592.293255151426,30,0.5107757551355212,1.08337549463605,0.37918142312261754,breakeven_or_trailing_stop,2.1262477208778963,0.5183073438884576,99.94005794567096,-0.20832661421921195,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
40,2025-08-20 13:30,2025-08-20 15:00,BTCUSDT,short,trend_down,7.8500000000000005,113089.9,113961.42185714286,20,0.770645174452246,-1.1038091233840033,-0.3863331931844011,stop,0.9042802467211059,1.0312994363062322,99.55395632853912,-0.5938549725426401,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
41,2025-08-21 04:00,2025-08-22 04:00,BTCUSDT,short,trend_down,7.95,113870.0,114828.58028571428,20,0.8418198697763103,0.8651766093964579,0.3028118132887603,time_after_tp1,2.009221375301751,0.13259191941893264,99.85541746889825,-0.2928414222645559,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
42,2025-08-23 08:45,2025-08-23 10:15,BNBUSDT,long,trend_up,7.65,890.88,884.1612142857142,20,0.7541740430008291,0.41642368944218355,0.14574829130476424,breakeven_or_trailing_stop,1.3573881334849909,0.2857659228389392,100.00095503363441,-0.14751994232897747,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
43,2025-08-25 04:00,2025-08-25 16:15,BTCUSDT,short,trend_down,7.8500000000000005,112800.0,113681.24257142858,20,0.7812434143870374,1.1375991368032616,0.3981596978811416,breakeven_or_trailing_stop,2.5734117637141414,0.11086618278281322,100.3991185340746,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
44,2025-08-28 07:30,2025-08-28 12:15,ETHUSDT,long,trend_up,7.95,4573.44,4533.095592723462,20,0.8821457650376483,0.43181203983438277,0.15113421394203397,breakeven_or_trailing_stop,1.4792632741120237,0.01982926640899023,100.55085595267582,0.0,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
45,2025-08-29 03:30,2025-08-29 13:45,BTCUSDT,short,trend_down,7.95,111689.7,112613.965,20,0.8275293066415251,1.7333266866104418,0.6066643403136546,tp_final,3.117720567153352,0.11630863442843781,101.16086213962085,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
46,2025-08-30 02:00,2025-08-30 04:15,BTCUSDT,short,trend_down,7.65,107736.4,108552.49714285714,20,0.7574943499663532,-1.1056113487890087,-0.3869639720761531,stop,0.20512263946167977,1.0769551243899547,100.7694060492989,-0.38696397207614863,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
47,2025-09-03 13:15,2025-09-03 16:15,SOLUSDT,long,trend_up,7.65,210.08,208.4987142857143,20,0.7527064519638769,0.41621686692564663,0.14567590342397632,breakeven_or_trailing_stop,1.8149787695365303,0.0,100.91620279193619,-0.24185178191441503,SOLUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
48,2025-09-04 13:15,2025-09-04 15:00,BTCUSDT,short,trend_down,7.95,110729.6,111132.68271428572,40,0.36402435688895834,1.6102344857259012,0.5635820700040655,tp_final,3.416916556297016,0.2870378607155696,101.48494841660047,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
49,2025-09-07 02:30,2025-09-07 08:00,BNBUSDT,long,trend_up,7.95,863.49,860.5802203076516,50,0.33697896818126044,1.592596459856901,0.5574087609499153,tp_final,3.7872283008155114,0.051550294475702495,102.05063441012011,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
50,2025-09-08 11:30,2025-09-08 13:00,DOGEUSDT,long,trend_up,7.300000000000001,0.23287,0.2308043034820783,20,0.8870599553062581,1.7398144386729983,0.6089350535355494,tp_final,3.3499596576569175,0.10166062544912015,102.67205649539873,0.0,DOGEUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
51,2025-09-09 09:15,2025-09-09 13:00,BNBUSDT,long,trend_up,7.95,882.83,878.5587264081714,30,0.4838160905076421,-1.165352086401385,-0.4078732302404848,stop,0.2481695394150901,1.1706110349769003,102.25328466201661,-0.4078732302404853,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
52,2025-09-10 02:15,2025-09-10 13:00,BNBUSDT,long,trend_up,8.850000000000001,881.62,877.1114285714285,30,0.5113962283718025,1.6735655259822582,0.5857479340937903,tp_final,4.409378960709702,0.5478453738910004,102.85223116446741,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
53,2025-09-11 02:00,2025-09-11 12:30,ETHUSDT,long,trend_up,7.95,4373.01,4334.364042857143,20,0.8837381378697233,1.1494754468865143,0.40231640641028005,breakeven_or_trailing_stop,2.8574787161251862,1.1419046974789957,103.26602256480109,0.0,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
54,2025-09-12 02:00,2025-09-12 18:30,BNBUSDT,long,trend_up,7.5,906.19,900.1248334441934,20,0.669304070427463,1.7104728619849772,0.5986655016947421,tp_final,3.381605403789657,0.6331235860825156,103.88424061686887,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破前日高点 / 目标RR>=2
55,2025-09-13 02:00,2025-09-13 09:30,XRPUSDT,long,trend_up,7.65,3.1044,3.0820228556735936,20,0.7208202656360801,1.7190153290440513,0.601655365165418,tp_final,3.1237229818245202,0.35303879193725946,104.5092657241016,0.0,XRPUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
56,2025-09-14 02:00,2025-09-14 04:15,ETHUSDT,long,trend_up,8.9,4686.98,4646.1597142857145,20,0.8709293770036377,-1.0918558979778976,-0.38214956429226415,stop,0.10582973451576874,1.375786548704793,104.10988402049189,-0.38214956429226676,ETHUSDT:4H多头 / 1H趋势状态确认 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
57,2025-09-15 04:45,2025-09-15 06:45,BNBUSDT,long,trend_up,7.300000000000001,933.98,926.4305428571429,20,0.8083103645535381,-1.0989718844495915,-0.38464015955735703,stop,0.23842773936441394,1.0053703009866417,103.70943559648049,-0.7653198231557856,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
58,2025-09-16 04:15,2025-09-16 11:00,BTCUSDT,long,trend_up,7.65,115252.0,114909.33671428572,50,0.29731656345597746,0.2534265280410566,0.0886992848143698,breakeven_or_trailing_stop,2.089514779815103,0.27724008950060725,103.80142512413958,-0.6772993715510989,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 量能实体合格 / 目标RR>=2
59,2025-09-17 02:30,2025-09-17 03:45,BTCUSDT,long,trend_up,9.9,116834.7,116361.32301024582,40,0.4051681476086974,-1.1974488875104325,-0.41910711062865136,stop,0.5222053571475163,1.0936315266798982,103.36638597051045,-1.0935678723533293,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
60,2025-09-18 02:45,2025-09-19 02:45,BTCUSDT,long,trend_up,8.7,116888.4,115986.54185714286,20,0.7715548701643057,0.08082122513091874,0.02828742879582156,timeout,1.094185385823283,0.4420872652287581,103.39562566334067,-1.0655897857907437,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破短结构高点 / 量能实体合格 / 目标RR>=2
61,2025-09-20 08:00,2025-09-20 15:00,BNBUSDT,long,trend_up,8.850000000000001,998.83,990.9942643412237,20,0.7844914208400172,1.7280231040457554,0.6048080864160145,tp_final,3.780117309958561,0.6164067051688049,104.02097076835298,-0.46722647256721705,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
62,2025-09-24 02:15,2025-09-24 04:00,LINKUSDT,short,trend_down,7.65,21.517,21.70052,20,0.852907003764472,1.7362031386224943,0.607671098517873,tp_final,3.1331734960766933,0.2887968613775087,104.65307614410999,0.0,LINKUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
63,2025-09-25 02:00,2025-09-25 17:15,BTCUSDT,short,trend_down,7.95,112622.3,113509.85657142858,20,0.788082441424635,1.7284877776804897,0.6049707221881714,tp_final,3.179853646351058,0.5841881145282294,105.28619661465115,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
64,2025-09-26 05:45,2025-09-26 12:30,BTCUSDT,short,trend_down,7.65,109202.8,109751.91942857142,30,0.5028437261420178,0.3634048460964485,0.12719169613375697,breakeven_or_trailing_stop,1.1596748664615573,0.8209507377526241,105.42011191392004,0.0,BTCUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / 量能实体合格 / 目标RR>=2
65,2025-09-30 08:15,2025-09-30 15:00,DOGEUSDT,short,trend_down,7.95,0.23215,0.23379482857142858,20,0.7085197378542262,1.7170885372335816,0.6009809880317536,tp_final,3.179662665670723,0.024318643714506354,106.05366674408451,0.0,DOGEUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 目标RR>=2
66,2025-10-01 04:45,2025-10-01 08:00,XRPUSDT,short,trend_down,8.850000000000001,2.8351,2.8606077142857145,20,0.899711272467084,-1.0889174143396394,-0.38112109501887376,stop,0.21954142724330947,1.0781052230697654,105.64947384808178,-0.38112109501887703,XRPUSDT:4H空头 / 1H趋势状态确认 / 15m在日内VWAP下方且VWAP下行 / 15m反抽EMA20/VWAP后跌回 / CVD多周期顺势 / 量能实体合格 / 目标RR>=2
67,2025-10-02 09:15,2025-10-02 12:30,BNBUSDT,long,trend_up,7.5,1038.38,1030.828758110817,20,0.727213726110198,1.719991075350141,0.6019968763725494,tp_final,3.4312236821753976,0.10726712398929682,106.28548038055126,0.0,BNBUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / 突破前日高点 / 目标RR>=2
68,2025-10-03 15:00,2025-10-04 15:00,BTCUSDT,long,trend_up,7.95,120799.5,119763.13557142856,20,0.8579211243187594,1.3381476717166922,0.4683516851008423,time_after_tp2,2.991708239420987,0.0,106.78327021893111,0.0,BTCUSDT:4H多头 / 1H趋势状态确认 / 15m在日内VWAP上方且VWAP上行 / 15m回踩EMA20/VWAP后收回 / CVD多周期顺势 / 目标RR>=2
