entry_time_utc,exit_time_utc,dir,score,entry,stop,risk_pct,leverage,r,account_pct,outcome,mfe_r,mae_r,notes
2025-09-20T08:45:00,2025-09-20T18:15:00,long,7.5,115645,115330.31,0.2721,50,0.106,0.0371,breakeven_or_trailing_stop,1.316,0.125,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-09-21T08:00:00,2025-09-21T09:45:00,short,7.5,115601,115789.56,0.1631,50,-0.0905,-0.0317,breakeven_or_trailing_stop,1.718,0.313,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-09-23T09:15:00,2025-09-23T11:30:00,short,9,112950,113265.22,0.2791,50,0.1133,0.0397,breakeven_or_trailing_stop,1.002,0.381,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-09-24T13:45:00,2025-09-24T14:30:00,short,7.5,112780.2,113203.49,0.3753,40,-1.2132,-0.4246,stop,0.0,1.327,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-09-25T16:00:00,2025-09-25T17:00:00,short,9,111477.1,111748.16,0.2432,50,1.521,0.5323,tp3,5.126,0.04,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-09-26T07:45:00,2025-09-26T12:30:00,short,7.5,109257.3,109752.59,0.4533,30,0.2235,0.0782,breakeven_or_trailing_stop,1.396,0.8,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-09-27T07:15:00,2025-09-27T10:30:00,short,7.5,109441.5,109712.14,0.2473,50,0.0765,0.0268,breakeven_or_trailing_stop,1.55,0.028,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-09-28T09:00:00,2025-09-28T13:30:00,short,10,109309.3,109559.09,0.2285,50,-1.3501,-0.4725,stop,0.692,1.085,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-09-29T10:00:00,2025-09-29T14:30:00,long,7.5,112099.9,111474.56,0.5578,30,1.7066,0.5973,tp3,3.277,0.409,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2025-09-30T17:00:00,2025-09-30T19:45:00,long,7.5,113099.9,112690.91,0.3616,40,1.6288,0.5701,tp3,3.492,0.029,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2025-10-01T07:15:00,2025-10-01T08:45:00,long,7.5,114504.6,114001.52,0.4394,40,1.6679,0.5838,tp3,4.165,0.234,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2025-10-02T08:15:00,2025-10-02T15:00:00,long,8.5,118590.4,118197.53,0.3313,50,0.8585,0.3005,breakeven_or_trailing_stop,2.945,0.336,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-10-03T08:30:00,2025-10-03T14:15:00,long,7.5,119828.8,119169.9,0.5499,30,0.2545,0.0891,breakeven_or_trailing_stop,1.303,0.026,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-04T07:30:00,2025-10-04T16:00:00,long,7.5,122270.9,121611.35,0.5394,30,-1.1483,-0.4019,stop,0.343,1.09,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-06T08:00:00,2025-10-06T13:15:00,long,7.5,123594.1,123176.29,0.338,50,1.6133,0.5647,tp3,3.123,0.169,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-07T09:00:00,2025-10-07T13:30:00,long,7.5,124064.2,123219.6,0.6808,20,0.2825,0.0989,breakeven_or_trailing_stop,1.224,0.668,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-08T07:00:00,2025-10-08T13:45:00,long,7.5,121623.5,120959.01,0.5464,30,0.9536,0.3338,breakeven_or_trailing_stop,2.297,0.528,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-10T08:00:00,2025-10-10T13:30:00,long,7.5,121108.5,120776.02,0.2745,50,1.5586,0.5455,tp3,4.176,0,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2025-10-11T13:15:00,2025-10-11T13:45:00,short,8,112282.5,112514.78,0.2069,50,0.7133,0.2497,breakeven_or_trailing_stop,2.032,0.188,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-10-12T08:30:00,2025-10-12T12:00:00,short,8.5,111546,112150.35,0.5418,30,-1.1477,-0.4017,stop,0.787,1.068,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-10-13T08:30:00,2025-10-13T11:15:00,short,7.5,115144.8,115545.7,0.3482,50,1.6202,0.5671,tp3,3.852,0.577,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-10-14T15:30:00,2025-10-14T15:45:00,short,7.5,112075.8,112341.21,0.2368,50,-1.3378,-0.4682,stop,0.097,2.879,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-10-16T07:00:00,2025-10-16T09:30:00,short,7.5,111337.5,111883.45,0.4904,30,0.2369,0.0829,breakeven_or_trailing_stop,3.542,0.22,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-18T09:30:00,2025-10-19T09:30:00,short,7.5,106771,107494.26,0.6774,20,-0.3291,-0.1152,timeout,0.989,0.777,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-10-20T15:45:00,2025-10-20T20:00:00,short,8,111079.1,111703.13,0.5618,30,0.9576,0.3352,breakeven_or_trailing_stop,2.05,0.282,靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-10-22T07:15:00,2025-10-22T11:15:00,short,7.5,107948.8,108668.85,0.667,20,0.9801,0.343,breakeven_or_trailing_stop,2.206,0.507,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-23T14:15:00,2025-10-24T04:30:00,long,9,109255.6,108576.29,0.6218,20,1.7213,0.6025,tp3,3.286,0.072,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-10-24T13:45:00,2025-10-24T14:00:00,long,8,110884.6,110256.03,0.5669,30,-1.1411,-0.3994,stop,0,1.204,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-27T10:15:00,2025-10-27T13:30:00,long,7.5,115424.8,114733.24,0.5991,30,-1.1335,-0.3967,stop,0.104,1.293,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2025-10-28T14:30:00,2025-10-28T18:30:00,long,7.5,114720.1,114024.22,0.6066,20,0.2681,0.0938,breakeven_or_trailing_stop,1.199,0.847,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-10-29T10:15:00,2025-10-29T13:30:00,long,7.5,113000,112665.05,0.2964,50,0.1301,0.0455,breakeven_or_trailing_stop,1.77,0.997,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2025-10-31T07:00:00,2025-10-31T08:15:00,short,7.5,109706.5,110249.28,0.4948,30,0.2383,0.0834,breakeven_or_trailing_stop,1.009,0.244,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-01T09:30:00,2025-11-01T16:00:00,short,8.5,109952.9,110366.75,0.3764,40,-1.2125,-0.4244,stop,0.721,1.08,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-02T13:00:00,2025-11-02T23:45:00,short,7.5,110560.2,111250.88,0.6247,20,0.2719,0.0952,breakeven_or_trailing_stop,1.725,0.202,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-03T14:00:00,2025-11-03T15:15:00,short,8,107791.1,108336.02,0.5055,30,1.6918,0.5921,tp3,4.021,0.598,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 关键目标RR>=2
2025-11-04T14:45:00,2025-11-04T15:00:00,short,7.5,104458.4,104722.11,0.2525,50,-1.3169,-0.4609,stop,1.699,1.295,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-11-06T13:15:00,2025-11-06T13:45:00,short,7.5,103447.8,103636.5,0.1824,50,-0.0386,-0.0135,breakeven_or_trailing_stop,1.892,0.491,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-07T15:00:00,2025-11-07T15:30:00,short,7.5,101119.1,101299.77,0.1787,50,1.4023,0.4908,tp3,4.163,0.614,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-11-08T08:30:00,2025-11-08T11:45:00,long,7.5,102558.8,101812.7,0.7275,20,-1.11,-0.3885,stop,0.047,1.221,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-09T09:15:00,2025-11-09T11:00:00,short,9,101914.1,102122.38,0.2044,50,0.7085,0.248,breakeven_or_trailing_stop,2.195,1.188,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-12T07:45:00,2025-11-12T08:15:00,short,8.5,103066.7,103633.42,0.5499,30,-1.1455,-0.4009,stop,0,1.447,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-13T14:45:00,2025-11-13T15:15:00,short,9,102823.4,103530.69,0.6879,20,0.2837,0.0993,breakeven_or_trailing_stop,1.296,0.207,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-15T09:00:00,2025-11-15T12:00:00,long,8,96030,95556.64,0.4929,30,-1.1623,-0.4068,stop,0.187,1.048,靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-16T08:00:00,2025-11-16T09:45:00,short,9,95927,96250.62,0.3374,50,-1.2371,-0.433,stop,0.335,2.08,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-17T10:15:00,2025-11-17T13:30:00,short,7.5,95589.5,96021.82,0.4523,30,1.6731,0.5856,tp3,4.136,0.739,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-11-18T09:15:00,2025-11-18T10:00:00,short,7.5,90896.9,91519.15,0.6846,20,-1.1169,-0.3909,stop,0.054,1.059,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-11-19T11:15:00,2025-11-19T15:00:00,short,7.5,91500,92030.74,0.58,30,-1.1379,-0.3983,stop,0.93,1.497,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-20T11:45:00,2025-11-20T13:30:00,short,7.5,91892.6,92441.15,0.597,30,-1.134,-0.3969,stop,0.617,1.105,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-21T13:45:00,2025-11-21T14:30:00,short,8,84065.2,84507.68,0.5264,30,0.248,0.0868,breakeven_or_trailing_stop,1.258,2.679,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 关键目标RR>=2
2025-11-22T09:00:00,2025-11-22T11:15:00,short,7.5,84268.2,84805.78,0.6379,20,0.2746,0.0961,breakeven_or_trailing_stop,1.511,0.033,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-23T08:00:00,2025-11-23T21:45:00,long,7.5,85944,85307.97,0.74,20,1.7419,0.6097,tp3,3.154,0.261,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-24T07:30:00,2025-11-24T14:30:00,short,7.5,87264.6,87859.54,0.6818,20,1.7327,0.6064,tp3,3.222,0.078,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-25T16:15:00,2025-11-25T17:30:00,short,7.5,87188.1,87804.42,0.7069,20,-1.1132,-0.3896,stop,0.459,1.504,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-11-26T08:00:00,2025-11-26T12:15:00,short,7.5,87584.4,87980.2,0.4519,30,1.673,0.5855,tp3,3.344,0.165,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-11-28T11:00:00,2025-11-28T13:45:00,short,8,91322.7,92042.29,0.788,20,-1.1015,-0.3855,stop,0.438,1.885,靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-11-29T17:00:00,2025-11-29T18:45:00,short,7.5,90667.4,91153.95,0.5366,30,0.2509,0.0878,breakeven_or_trailing_stop,1.181,0.147,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-02T08:00:00,2025-12-02T10:45:00,short,8.5,86721.3,87271.07,0.6339,20,-1.1262,-0.3942,stop,0.728,1.671,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-03T11:15:00,2025-12-03T14:00:00,long,9,92952,92563.52,0.4179,40,-1.1914,-0.417,stop,0.704,3.384,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-04T07:45:00,2025-12-04T11:30:00,long,7.5,93358.6,92701.28,0.7041,20,-1.1136,-0.3898,stop,0.367,1.054,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-05T07:15:00,2025-12-05T09:15:00,long,7.5,92407,91717.81,0.7458,20,-1.1073,-0.3875,stop,0.013,1.679,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-06T08:30:00,2025-12-06T14:15:00,short,7.5,89354.8,89754.66,0.4475,40,-1.1788,-0.4126,stop,0.35,2.257,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-07T07:00:00,2025-12-07T12:45:00,short,8.5,89430.2,89767.7,0.3774,40,0.188,0.0658,breakeven_or_trailing_stop,1.236,0.378,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-09T09:45:00,2025-12-09T12:15:00,short,7.5,90099.9,90612.44,0.5689,30,-1.1406,-0.3992,stop,0.452,1.162,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2025-12-10T11:45:00,2025-12-10T14:45:00,long,8,92085.5,91677.99,0.4425,40,-1.1808,-0.4133,stop,0.274,1.3,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-11T09:30:00,2025-12-11T14:30:00,short,8.5,90282.2,90526.21,0.2703,50,0.104,0.0364,breakeven_or_trailing_stop,2.32,0.688,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-12T08:45:00,2025-12-12T14:30:00,long,7.5,92311.4,92002.25,0.3349,50,-1.2389,-0.4336,stop,0.934,1.489,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-13T07:00:00,2025-12-13T08:15:00,short,7.5,90293.3,90441.99,0.1647,50,-1.4858,-0.52,stop,0.126,1.632,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-14T08:45:00,2025-12-14T10:15:00,short,8.5,90072.4,90311.7,0.2657,50,0.0989,0.0346,breakeven_or_trailing_stop,1.389,0.167,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-15T07:00:00,2025-12-15T14:45:00,short,7.5,89508.4,90002.62,0.5521,30,1.7051,0.5968,tp3,3.457,0.873,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-16T07:45:00,2025-12-16T10:30:00,short,7.5,85964.8,86615.9,0.7574,20,-1.1056,-0.387,stop,0.139,2.032,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-17T07:30:00,2025-12-17T11:45:00,short,7.5,86975.6,87620.57,0.7415,20,0.2921,0.1022,breakeven_or_trailing_stop,1.201,0.193,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-18T08:45:00,2025-12-18T09:30:00,short,7.5,86934.9,87115.88,0.2082,50,-1.3843,-0.4845,stop,0.994,2.286,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-12-19T14:15:00,2025-12-19T14:30:00,short,8.5,87994,88384.47,0.4437,40,-1.1803,-0.4131,stop,1.296,1.578,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-20T11:15:00,2025-12-20T13:15:00,long,9,88200,88049.76,0.1703,50,-1.4697,-0.5144,stop,0.799,3.338,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-21T07:30:00,2025-12-21T08:15:00,short,8.5,88029.6,88184.28,0.1757,50,-1.4553,-0.5094,stop,0,1.346,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-22T17:00:00,2025-12-22T19:00:00,long,8,89248.1,88973.03,0.3082,50,-1.2596,-0.4408,stop,0.875,2.306,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; 扫前低后收回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-23T13:15:00,2025-12-23T13:30:00,short,7.5,87795.6,87938.98,0.1633,50,1.3601,0.4761,tp3,3.137,0.437,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-24T10:45:00,2025-12-24T11:00:00,short,8,87042.8,87185.3,0.1637,50,-1.4886,-0.521,stop,0,1.665,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 关键目标RR>=2
2025-12-25T08:00:00,2025-12-25T10:30:00,short,10,87751.9,87901.31,0.1703,50,1.3801,0.483,tp3,3.567,0,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2025-12-26T13:15:00,2025-12-26T13:30:00,short,7.5,88740.1,88907.26,0.1884,50,-1.4247,-0.4986,stop,0.078,1.708,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-27T10:00:00,2025-12-27T11:15:00,short,7.5,87503.9,87681.3,0.2027,50,0.0054,0.0019,breakeven_or_trailing_stop,1.011,0.457,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-28T07:00:00,2025-12-28T08:30:00,short,7.5,87678.3,87858.27,0.2053,50,-1.3898,-0.4864,stop,0.252,1.499,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2025-12-30T07:15:00,2025-12-30T08:00:00,short,7.5,87377.9,87600.92,0.2552,50,-1.3134,-0.4597,stop,0.095,2.734,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; 量能与实体合格; 关键目标RR>=2
2025-12-31T07:15:00,2025-12-31T14:00:00,long,7.5,88494.7,88264.68,0.2599,50,1.5422,0.5398,tp3,3.035,0.673,价格在EMA200上方; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-01T07:15:00,2026-01-01T15:30:00,short,7.5,87572.6,88078.31,0.5775,30,-1.1385,-0.3985,stop,0,1.002,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2026-01-03T07:30:00,2026-01-03T21:00:00,long,7.5,89516.7,89236.88,0.3126,50,1.5941,0.5579,tp3,3.1,0.488,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2026-01-04T11:00:00,2026-01-04T12:30:00,long,7.5,91313.5,91087.4,0.2476,50,-1.3231,-0.4631,stop,0.44,1.134,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-05T07:00:00,2026-01-05T13:30:00,long,8.5,92584.3,92071.57,0.5538,30,0.2555,0.0894,breakeven_or_trailing_stop,1.174,0.57,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-06T09:15:00,2026-01-06T15:30:00,long,7.5,93431.2,93057.33,0.4002,40,0.9001,0.315,breakeven_or_trailing_stop,2.632,0.351,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-07T07:30:00,2026-01-07T09:00:00,long,7.5,92790.3,92434.8,0.3831,40,-1.2088,-0.4231,stop,0.387,1.61,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 关键目标RR>=2
2026-01-08T15:00:00,2026-01-08T15:15:00,short,9,90270.7,90518.8,0.2748,50,-1.2911,-0.4519,stop,0.164,1.327,4H趋势向下; 靠近VWAP/POC/VAH价值区; 扫前高后跌回; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-09T13:15:00,2026-01-09T13:30:00,short,7.5,90550.2,90836.8,0.3165,50,-1.2528,-0.4385,stop,0.709,1.569,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-10T07:00:00,2026-01-10T10:15:00,short,7.5,90569.2,90760.63,0.2114,50,-1.3785,-0.4825,stop,0.216,1.023,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-11T07:00:00,2026-01-11T12:15:00,short,7.5,90637.7,90827.91,0.2099,50,-1.3812,-0.4834,stop,0.435,1.01,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 关键目标RR>=2
2026-01-13T13:45:00,2026-01-13T14:00:00,long,7.5,92021,91806.27,0.2333,50,-1.3428,-0.47,stop,0.0,1.492,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-14T09:00:00,2026-01-14T15:00:00,long,7.5,95045.8,94378.93,0.7016,20,1.736,0.6076,tp3,3.08,0.604,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-15T07:15:00,2026-01-15T14:45:00,long,8.5,96432.7,95701.02,0.7587,20,-1.1054,-0.3869,stop,0.987,1.206,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 回收VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-16T07:30:00,2026-01-16T15:00:00,long,7.5,95449.9,95085.17,0.3821,40,-1.2094,-0.4233,stop,0.974,1.219,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-17T08:00:00,2026-01-17T15:00:00,long,7.5,95127.3,94964.48,0.1712,50,1.3826,0.4839,tp3,3.038,0.561,4H趋势向上; 靠近VWAP/POC/VAL价值区; 扫前低后收回; 量能与实体合格; 关键目标RR>=2
2026-01-18T07:00:00,2026-01-18T14:45:00,long,7.5,95045.1,94815.37,0.2417,50,0.069,0.0242,breakeven_or_trailing_stop,1.224,0.848,4H趋势向上; 靠近VWAP/POC/VAL价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-20T14:15:00,2026-01-20T17:45:00,short,7.5,90946.6,91445.98,0.5491,30,1.7043,0.5965,tp3,3.119,0.797,价格在EMA200下方; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 跌回VWAP/POC; 量能与实体合格; 关键目标RR>=2
2026-01-21T13:00:00,2026-01-21T14:00:00,short,7.5,88900.1,89491.85,0.6656,20,-1.1202,-0.3921,stop,0.652,1.331,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
2026-01-22T07:30:00,2026-01-22T13:30:00,short,7.5,89897.2,90269.04,0.4136,40,-1.1934,-0.4177,stop,1.068,1.109,4H趋势向下; 靠近VWAP/POC/VAH价值区; CVD确认或背离; 量能与实体合格; 关键目标RR>=2
