open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1759276800000,4142.75,4150.00,4141.40,4143.68,22591.063,1759277699999,93669269.22449,38499,11176.381,46343329.86117,0
1759277700000,4143.67,4144.98,4128.47,4130.61,21982.009,1759278599999,90937042.55346,37748,8818.157,36482078.20652,0
1759278600000,4130.60,4139.36,4122.81,4124.37,24372.890,1759279499999,100664209.17987,41617,10489.083,43329165.30514,0
1759279500000,4124.36,4146.66,4120.61,4146.65,34599.984,1759280399999,143051081.20797,45964,21303.360,88108528.13084,0
1759280400000,4146.65,4155.39,4139.94,4148.96,25809.286,1759281299999,107080252.84600,39377,14335.252,59476537.00455,0
1759281300000,4148.97,4157.81,4141.16,4151.01,26377.145,1759282199999,109455143.03775,44566,13302.891,55210261.43301,0
1759282200000,4151.01,4165.58,4143.92,4162.28,31350.080,1759283099999,130319437.13372,46176,17846.588,74188987.20072,0
1759283100000,4162.29,4172.47,4161.45,4168.68,35604.545,1759283999999,148354397.83128,51435,17191.226,71628546.80116,0
1759284000000,4168.68,4168.93,4158.61,4161.33,27259.117,1759284899999,113466103.39956,38522,11025.588,45888939.39972,0
1759284900000,4161.32,4167.80,4158.78,4164.43,12207.721,1759285799999,50838982.15618,24511,5358.617,22318248.03038,0
1759285800000,4164.44,4165.00,4157.00,4157.24,13920.250,1759286699999,57922356.90115,25564,6259.192,26045349.78265,0
1759286700000,4157.24,4158.60,4150.00,4150.99,27383.597,1759287599999,113740734.15961,34504,10492.843,43582979.59435,0
1759287600000,4151.00,4151.97,4143.40,4148.55,29485.290,1759288499999,122304738.11001,37924,12903.888,53525674.50108,0
1759288500000,4148.56,4149.58,4138.40,4139.52,36472.954,1759289399999,151112062.54663,48069,13732.415,56898149.21219,0
1759289400000,4139.51,4146.99,4134.05,4136.00,22142.788,1759290299999,91686609.58398,35943,9552.610,39557808.49768,0
1759290300000,4136.01,4136.01,4126.05,4126.84,35565.266,1759291199999,146882488.31069,46989,14793.820,61097064.99022,0
1759291200000,4126.84,4145.29,4124.35,4139.83,37171.238,1759292099999,153845403.24618,54853,19641.147,81292865.08689,0
1759292100000,4139.84,4149.13,4139.20,4148.49,20062.361,1759292999999,83150815.26724,35925,10160.467,42116980.51215,0
1759293000000,4148.49,4155.00,4142.62,4144.70,26237.311,1759293899999,108864452.82819,40534,13914.939,57748319.63223,0
1759293900000,4144.71,4149.91,4134.28,4138.47,18734.953,1759294799999,77562459.64600,32596,6524.359,27014615.90402,0
