open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1769904000000,78706.70,79356.70,78600.20,79305.80,2705.443,1769904899999,213913353.53460,97448,1617.684,127900367.91220,0
1769904900000,79305.90,79396.80,78930.30,79056.90,2013.739,1769905799999,159380746.96860,80819,1034.724,81897647.95010,0
1769905800000,79056.90,79190.00,78711.30,78721.00,1639.615,1769906699999,129359422.06410,71351,807.206,63690573.86650,0
1769906700000,78721.10,79077.70,78707.00,78861.20,1012.901,1769907599999,79940212.08610,53399,566.254,44689147.52840,0
1769907600000,78861.30,78906.30,78431.30,78666.80,1631.599,1769908499999,128306593.05600,70607,712.524,56036359.94460,0
1769908500000,78666.90,78847.10,78352.20,78800.50,1795.387,1769909399999,140983517.50550,64399,1048.516,82353808.98830,0
1769909400000,78800.40,78837.90,78245.70,78310.90,1389.451,1769910299999,109092036.29580,63794,586.051,46018044.87540,0
1769910300000,78311.00,78521.60,78246.10,78504.80,744.616,1769911199999,58379944.85180,38939,405.624,31802567.65780,0
1769911200000,78504.80,78825.60,78339.60,78788.40,1271.886,1769912099999,99922792.42420,54132,615.810,48387272.84900,0
1769912100000,78788.30,78871.80,78474.40,78596.00,833.880,1769912999999,65599391.67150,47467,407.297,32035544.52220,0
1769913000000,78596.10,78777.20,78567.50,78718.50,604.983,1769913899999,47606840.93340,41273,327.019,25731578.02140,0
1769913900000,78718.60,79024.00,78686.30,78856.40,1054.274,1769914799999,83155961.61240,48588,554.148,43704803.85380,0
1769914800000,78856.40,78971.50,78703.40,78831.80,813.768,1769915699999,64132110.84390,42169,449.505,35421667.65250,0
1769915700000,78831.90,78859.40,78630.30,78705.70,723.987,1769916599999,56993638.13500,34825,281.799,22184976.23600,0
1769916600000,78705.70,78833.90,78642.20,78691.70,484.408,1769917499999,38131158.17460,28906,264.238,20799556.45940,0
1769917500000,78692.10,78880.00,78692.10,78826.30,526.039,1769918399999,41459462.82160,26338,267.503,21082486.98330,0
1769918400000,78826.30,78970.00,78680.40,78925.50,613.857,1769919299999,48375706.34380,29682,342.320,26978973.72640,0
1769919300000,78925.50,79094.90,78857.60,78892.30,956.842,1769920199999,75571745.36200,36369,560.910,44306247.28800,0
1769920200000,78892.40,78980.00,78873.60,78968.00,462.172,1769921099999,36478153.61340,23776,235.028,18550012.48360,0
1769921100000,78968.00,79019.10,78932.30,78938.10,529.472,1769921999999,41820856.61260,19748,225.227,17789029.53620,0
1769922000000,78938.30,78970.10,78696.90,78807.80,1300.002,1769922899999,102406398.96070,38990,493.380,38865261.27930,0
1769922900000,78807.80,78947.30,78688.00,78906.40,841.435,1769923799999,66316238.24670,26962,347.420,27384348.78880,0
1769923800000,78906.40,78910.20,78510.00,78545.30,1435.888,1769924699999,113006641.22940,26950,455.420,35835827.42740,0
1769924700000,78545.40,78609.80,78483.00,78583.90,983.303,1769925599999,77248322.00120,30915,550.761,43269052.67590,0
1769925600000,78583.90,78687.40,78566.30,78678.20,546.071,1769926499999,42928684.57520,24944,324.041,25474061.84310,0
1769926500000,78678.30,78791.60,78651.40,78679.80,508.480,1769927399999,40021780.06340,21014,233.188,18353988.99790,0
1769927400000,78679.80,78758.00,78356.40,78487.20,1104.562,1769928299999,86740670.15000,38442,463.936,36432278.10550,0
1769928300000,78487.20,78487.20,78221.00,78262.90,3023.326,1769929199999,236809176.28860,69503,1157.763,90689807.00290,0
1769929200000,78263.00,78328.90,77899.90,78092.40,2639.028,1769930099999,206177497.24280,80237,1079.162,84319686.34780,0
1769930100000,78092.50,78182.40,77968.60,78181.00,1130.997,1769930999999,88314716.60940,45293,518.143,40462693.54540,0
1769931000000,78180.90,78687.20,78139.50,78538.00,1644.995,1769931899999,129004533.07980,60628,1062.450,83319627.45510,0
1769931900000,78538.00,78548.80,78307.90,78320.80,940.787,1769932799999,73778143.83360,37187,423.853,33242001.55580,0
1769932800000,78320.80,78500.40,78320.80,78411.00,809.998,1769933699999,63530601.37400,34560,450.930,35367194.26620,0
1769933700000,78410.90,78474.70,78213.60,78471.90,1346.230,1769934599999,105474524.20580,51305,607.795,47620129.70080,0
1769934600000,78471.90,78833.00,78420.50,78833.00,1204.978,1769935499999,94795974.21900,42260,819.899,64501910.73480,0
1769935500000,78832.90,78833.00,78517.20,78571.30,703.280,1769936399999,55328590.59790,31973,317.678,24989316.69790,0
1769936400000,78571.40,78804.00,78511.00,78720.60,605.487,1769937299999,47653190.55220,31866,360.121,28343746.43450,0
1769937300000,78720.60,78750.00,78598.30,78645.90,442.581,1769938199999,34820821.61990,23933,233.376,18361748.52150,0
1769938200000,78645.90,78877.40,78644.80,78832.10,600.151,1769939099999,47288247.50140,24752,347.863,27406760.57500,0
1769939100000,78832.10,79107.40,78708.80,78997.00,1174.883,1769939999999,92716258.35060,38080,704.157,55583533.13990,0
1769940000000,78996.90,79194.00,78840.60,79130.60,1218.269,1769940899999,96246622.56950,45789,657.970,51991782.39870,0
1769940900000,79130.60,79130.60,78949.00,78986.60,793.630,1769941799999,62705622.82180,32990,323.716,25575186.22510,0
1769941800000,78986.70,79001.90,78333.90,78334.00,3496.460,1769942699999,274673431.23400,99045,1452.612,114107783.76230,0
1769942700000,78334.00,78482.60,78099.80,78239.90,2609.046,1769943599999,204268729.87720,70838,986.048,77217572.08220,0
1769943600000,78240.00,78475.20,78240.00,78465.30,837.643,1769944499999,65652359.00620,36374,445.598,34925321.24450,0
1769944500000,78465.40,78465.40,78263.70,78381.30,519.980,1769945399999,40751051.27590,29120,254.133,19917071.27860,0
1769945400000,78381.40,78837.30,78381.40,78800.10,1572.545,1769946299999,123737399.44250,46646,1053.636,82901522.36940,0
1769946300000,78800.10,78838.50,78671.60,78712.10,647.489,1769947199999,50976730.42330,23338,330.551,26024244.00660,0
1769947200000,78712.10,78724.80,78444.90,78530.60,812.215,1769948099999,63816116.49710,29018,385.430,30278834.39090,0
1769948100000,78530.50,78587.00,78199.90,78400.20,1549.490,1769948999999,121450845.07960,45115,733.220,57473779.49990,0
1769949000000,78400.30,78629.20,78313.20,78336.50,1144.929,1769949899999,89839123.45980,34110,440.103,34537730.03580,0
1769949900000,78336.60,78465.00,78336.50,78420.60,510.571,1769950799999,40030744.79380,18467,281.477,22068581.82940,0
1769950800000,78420.60,78700.00,78420.60,78630.40,886.615,1769951699999,69686370.93820,32265,543.986,42755855.71430,0
1769951700000,78630.40,78732.00,78562.20,78646.50,646.402,1769952599999,50827866.05700,24174,414.693,32607356.97620,0
1769952600000,78646.60,78653.80,78422.30,78490.30,751.003,1769953499999,58964983.79180,27312,325.602,25561114.86870,0
1769953500000,78490.30,78610.80,78149.30,78280.70,1586.308,1769954399999,124247067.17270,55983,712.541,55810864.37260,0
1769954400000,78280.80,78402.30,78062.00,78146.10,1693.360,1769955299999,132409861.71730,66533,777.902,60842230.23000,0
1769955300000,78146.20,78190.40,77777.70,77812.90,3423.309,1769956199999,266900419.89420,103804,1308.567,102045888.04300,0
1769956200000,77812.90,78097.10,77206.30,77850.80,10633.341,1769957099999,825139098.19670,220618,5449.574,422938397.81710,0
1769957100000,77850.80,78500.00,77760.90,78179.40,4310.982,1769957999999,336989761.48820,146932,2379.613,186026879.51440,0
1769958000000,78179.40,78220.40,77469.40,77588.10,2986.991,1769958899999,232593801.94730,100141,1293.564,100735581.29090,0
1769958900000,77588.10,77664.80,76895.50,76961.70,7092.988,1769959799999,547728880.44030,227583,3128.870,241619541.75440,0
1769959800000,76961.70,77368.50,76752.50,77139.30,5014.569,1769960699999,386337103.60280,176483,2348.296,180947269.43740,0
1769960700000,77139.30,77840.20,77115.80,77563.80,2909.942,1769961599999,225482473.62560,106867,1500.153,116214153.95460,0
1769961600000,77563.80,77584.90,77056.70,77542.50,3690.949,1769962499999,285440840.91370,131528,1922.757,148708323.23610,0
1769962500000,77542.40,77813.70,77102.80,77504.40,3180.417,1769963399999,246394665.75050,135665,1528.097,118378264.31980,0
1769963400000,77504.40,77726.70,77128.20,77222.90,1631.719,1769964299999,126362944.51530,98529,743.140,57548925.43680,0
1769964300000,77223.00,77530.00,77100.60,77459.20,1521.979,1769965199999,117623569.17580,74937,719.311,55598835.09860,0
1769965200000,77459.20,77721.50,77377.00,77608.20,1810.321,1769966099999,140477712.28320,83983,928.662,72057702.08210,0
1769966100000,77608.20,77714.90,77300.00,77526.90,1130.463,1769966999999,87626894.12420,64635,539.524,41819599.52410,0
1769967000000,77526.80,77620.80,77259.50,77442.30,1171.245,1769967899999,90656266.10030,60279,554.417,42907512.00410,0
1769967900000,77442.30,77711.10,77334.30,77711.00,1259.022,1769968799999,97662703.95290,49697,555.806,43120140.63620,0
1769968800000,77711.10,78245.50,77690.00,78198.40,4156.153,1769969699999,324254376.39810,134537,2443.023,190611819.07160,0
1769969700000,78198.30,78421.60,77962.30,78116.40,2121.258,1769970599999,165863698.23890,79668,893.303,69865842.56000,0
1769970600000,78116.30,78154.10,77913.50,77951.00,912.348,1769971499999,71215528.34580,45376,378.868,29575158.85640,0
1769971500000,77951.00,78022.10,77689.10,77995.90,1472.953,1769972399999,114670945.40760,53567,659.747,51361301.77230,0
1769972400000,77995.90,78073.90,77700.00,77705.20,847.505,1769973299999,65969484.39810,42288,418.523,32576355.77910,0
1769973300000,77705.20,77769.20,77563.50,77670.40,1014.112,1769974199999,78772723.42620,46368,582.641,45259239.90350,0
1769974200000,77670.40,77775.90,77456.70,77513.00,1300.119,1769975099999,100888710.60770,44463,613.176,47591501.96030,0
1769975100000,77512.90,77513.00,76950.90,77142.40,2644.321,1769975999999,204080251.14970,87964,1107.143,85447290.28140,0
1769976000000,77142.40,77277.90,76833.40,77163.70,2504.634,1769976899999,193041766.86370,89052,1201.886,92636801.57440,0
1769976900000,77163.80,77398.10,76543.70,76655.60,3226.703,1769977799999,248298860.13690,92742,1242.216,95646225.80950,0
1769977800000,76655.70,77708.20,76655.70,77384.80,3172.650,1769978699999,245094201.81000,122071,1718.308,132690012.54390,0
1769978700000,77384.80,77400.00,77041.40,77073.50,1115.666,1769979599999,86132491.69510,51657,452.157,34903911.63870,0
1769979600000,77073.60,77111.50,76425.10,76710.60,3810.087,1769980499999,292209737.53640,120181,1746.979,133983019.79380,0
1769980500000,76710.60,77035.20,76500.00,76955.80,1841.435,1769981399999,141272156.41080,78353,898.598,68951618.77180,0
1769981400000,76955.90,77140.20,76765.30,76815.70,1370.180,1769982299999,105466898.28040,70168,626.078,48198936.52610,0
1769982300000,76815.70,76836.30,76307.40,76489.00,3709.335,1769983199999,284006115.07740,142099,1561.952,119605614.89450,0
1769983200000,76489.00,77753.60,76406.40,77447.90,3692.918,1769984099999,284739659.35510,152255,1932.052,148970735.65530,0
1769984100000,77448.00,77460.10,76648.30,77158.90,3390.031,1769984999999,260939818.67930,102422,1417.534,109096901.36050,0
1769985000000,77158.80,77575.00,77106.30,77413.60,1311.272,1769985899999,101444425.11020,58136,686.673,53120838.52130,0
1769985900000,77413.60,77509.90,77118.00,77211.40,1084.003,1769986799999,83762724.84870,49737,587.388,45391326.12720,0
1769986800000,77211.40,77300.20,75644.00,76589.70,13159.458,1769987699999,1003563631.33310,374237,5593.779,426839678.20850,0
1769987700000,76589.80,76979.20,76112.50,76762.10,4952.931,1769988599999,379322019.67930,218234,2351.814,180116570.28390,0
1769988600000,76762.10,77586.90,76668.70,77286.60,3978.328,1769989499999,307151977.83390,156186,1977.873,152713821.61260,0
