open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1748736000000,20.7850,20.7980,20.7040,20.7230,93558,1748736899999,1941622.7280,6460,44716,928038.7530,0
1748736900000,20.7230,20.7340,20.6630,20.6970,71803,1748737799999,1486325.9500,5704,31815,658667.3390,0
1748737800000,20.6970,20.7800,20.6770,20.7760,64359,1748738699999,1334502.9570,4402,43774,907744.2190,0
1748738700000,20.7760,20.8050,20.7170,20.7480,49264,1748739599999,1022853.2700,3712,26073,541475.5380,0
1748739600000,20.7480,20.8100,20.6830,20.7990,44981,1748740499999,932572.8070,4294,24466,507347.3850,0
1748740500000,20.7990,20.8300,20.7290,20.7760,43963,1748741399999,913371.4140,4134,22449,466358.9880,0
1748741400000,20.7780,20.7930,20.6720,20.6750,41388,1748742299999,857580.1720,4178,16627,344581.9780,0
1748742300000,20.6740,20.7380,20.5600,20.6230,101339,1748743199999,2090988.6860,6446,38994,804967.2710,0
1748743200000,20.6220,20.6250,20.4910,20.5080,146089,1748744099999,3003310.9440,9918,72481,1490561.9650,0
1748744100000,20.5090,20.6510,20.5090,20.6420,61350,1748744999999,1262032.5350,5271,37668,774991.2880,0
1748745000000,20.6420,20.7170,20.6420,20.6870,68733,1748745899999,1422073.4740,4524,35882,742331.0050,0
1748745900000,20.6860,20.7250,20.6400,20.6760,41370,1748746799999,855518.0680,4837,20790,429872.7770,0
1748746800000,20.6760,20.6990,20.5820,20.6080,55143,1748747699999,1137950.4310,4950,30217,623564.6070,0
1748747700000,20.6070,20.6640,20.5380,20.6110,46352,1748748599999,954887.6270,4423,24641,507751.9080,0
1748748600000,20.6120,20.7160,20.6090,20.6820,36001,1748749499999,744628.3650,3836,19479,402871.6800,0
1748749500000,20.6830,20.7220,20.6560,20.6570,32236,1748750399999,667138.0680,2932,16137,333987.6750,0
1748750400000,20.6590,20.6940,20.6280,20.6790,33328,1748751299999,688492.5530,3776,15137,312716.3380,0
1748751300000,20.6790,20.7610,20.6790,20.7610,32663,1748752199999,677261.9290,2871,17357,359844.1590,0
1748752200000,20.7610,20.8750,20.7610,20.8550,58772,1748753099999,1224263.0890,4882,37630,783961.7620,0
1748753100000,20.8560,20.8940,20.8280,20.8420,46246,1748753999999,964353.3100,3744,27503,573570.5010,0
1748754000000,20.8410,20.9260,20.8400,20.8960,51445,1748754899999,1074544.3500,4061,34500,720706.6890,0
1748754900000,20.8960,20.9120,20.7940,20.7970,38870,1748755799999,810319.2370,3112,14017,292269.1490,0
1748755800000,20.7970,20.8360,20.7690,20.7710,25162,1748756699999,523324.9030,3562,10637,221232.5480,0
1748756700000,20.7700,20.7880,20.7340,20.7730,28402,1748757599999,589794.7930,2483,15811,328351.4690,0
1748757600000,20.7720,20.7720,20.7200,20.7350,32606,1748758499999,676347.3820,3660,13251,274841.7010,0
1748758500000,20.7340,20.7440,20.6650,20.7200,50541,1748759399999,1046382.9710,3726,26435,547318.3780,0
1748759400000,20.7190,20.7880,20.7060,20.7150,31894,1748760299999,661466.2440,3463,17272,358274.7470,0
1748760300000,20.7140,20.7300,20.6310,20.6550,61773,1748761199999,1276637.9010,4140,29043,600293.9850,0
1748761200000,20.6540,20.6760,20.5890,20.6760,50704,1748762099999,1046003.5820,4221,22572,465742.7610,0
1748762100000,20.6770,20.7020,20.6300,20.6840,48809,1748762999999,1008896.3500,3541,20867,431390.4410,0
1748763000000,20.6840,20.6890,20.6180,20.6540,29445,1748763899999,608234.7810,3529,13212,272957.1790,0
1748763900000,20.6550,20.6810,20.6250,20.6580,30652,1748764799999,633002.7890,3024,14834,306359.8690,0
1748764800000,20.6570,20.6820,20.5970,20.6260,51769,1748765699999,1068269.1560,4584,22027,454587.8000,0
