open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1764547200000,2.1537,2.1598,2.1090,2.1141,68623501.5,1764548099999,146055423.21944,144996,29404552.2,62543705.05245,0
1764548100000,2.1141,2.1173,2.0943,2.0952,32493720.6,1764548999999,68512227.22093,86504,14732069.2,31065234.21145,0
1764549000000,2.0951,2.1022,2.0726,2.0826,42843299.1,1764549899999,89319215.92435,112866,20751007.0,43261642.22464,0
1764549900000,2.0825,2.0853,2.0564,2.0566,28468405.2,1764550799999,58918853.15675,77517,11902022.3,24632753.13964,0
1764550800000,2.0567,2.0917,2.0561,2.0782,26875536.4,1764551699999,55778292.21032,74425,14164122.5,29394249.35398,0
1764551700000,2.0782,2.0895,2.0728,2.0740,11356322.5,1764552599999,23648830.02245,44243,5579776.5,11621743.95089,0
1764552600000,2.0741,2.0868,2.0728,2.0813,6994901.8,1764553499999,14552951.52811,32420,4016111.6,8354513.68936,0
1764553500000,2.0812,2.0842,2.0757,2.0772,4205098.0,1764554399999,8745195.81261,21120,2084741.8,4336095.18177,0
1764554400000,2.0771,2.0867,2.0737,2.0804,7849565.7,1764555299999,16321701.64239,30922,4144901.5,8619727.87884,0
1764555300000,2.0803,2.0831,2.0712,2.0717,4289122.6,1764556199999,8911199.71887,18621,1761689.6,3661416.61650,0
1764556200000,2.0716,2.0755,2.0625,2.0679,11932037.6,1764557099999,24689571.69085,33223,5174047.8,10706751.85349,0
1764557100000,2.0678,2.0686,2.0550,2.0626,10597953.5,1764557999999,21832898.20729,28488,4953985.1,10206622.42180,0
1764558000000,2.0626,2.0645,2.0511,2.0554,10156903.4,1764558899999,20884919.27162,30811,4062252.2,8354032.26334,0
1764558900000,2.0554,2.0594,2.0488,2.0511,6626515.5,1764559799999,13605293.53607,25132,3225400.8,6623779.68116,0
1764559800000,2.0511,2.0530,2.0413,2.0527,10299116.2,1764560699999,21094998.17309,29668,5310919.0,10879203.93445,0
1764560700000,2.0527,2.0545,2.0440,2.0490,6343004.3,1764561599999,12993270.10519,20172,3666406.0,7510729.88369,0
1764561600000,2.0489,2.0529,2.0367,2.0367,14412167.2,1764562499999,29454824.64191,31957,7165670.6,14644551.76917,0
1764562500000,2.0368,2.0449,2.0324,2.0342,10771118.2,1764563399999,21944010.80163,30396,5527765.4,11262920.88699,0
1764563400000,2.0342,2.0369,2.0276,2.0345,12205123.7,1764564299999,24806164.99654,31224,5350374.6,10874913.34252,0
1764564300000,2.0345,2.0375,2.0272,2.0289,5843088.0,1764565199999,11876940.17872,20299,2573477.9,5232088.31433,0
1764565200000,2.0288,2.0358,2.0250,2.0262,8226958.8,1764566099999,16697334.74687,26476,3676496.4,7463511.18364,0
1764566100000,2.0262,2.0317,2.0185,2.0311,9089779.1,1764566999999,18389074.76702,26182,4154148.3,8403517.27397,0
1764567000000,2.0310,2.0318,2.0155,2.0190,5559875.0,1764567899999,11240784.65839,20978,2295693.6,4642576.95471,0
1764567900000,2.0190,2.0301,2.0187,2.0270,5240020.6,1764568799999,10618452.35109,17413,2679060.4,5427872.29869,0
1764568800000,2.0269,2.0371,2.0267,2.0351,8881538.5,1764569699999,18065082.57175,25716,3746457.7,7619720.32507,0
1764569700000,2.0351,2.0351,2.0265,2.0323,4848568.7,1764570599999,9844178.04941,18134,1971595.3,4003144.95377,0
1764570600000,2.0323,2.0444,2.0305,2.0434,5388643.7,1764571499999,10985785.16487,18944,2555091.1,5208869.59169,0
1764571500000,2.0433,2.0482,2.0393,2.0459,6846619.1,1764572399999,13997274.38941,20572,3144424.2,6428540.60285,0
1764572400000,2.0459,2.0474,2.0358,2.0393,5801848.6,1764573299999,11841846.38026,20198,2241723.9,4575649.74905,0
1764573300000,2.0392,2.0423,2.0316,2.0415,3575643.3,1764574199999,7282943.69010,15794,1908924.5,3887822.40558,0
1764574200000,2.0415,2.0528,2.0388,2.0496,6877471.9,1764575099999,14074959.77558,20483,3544900.0,7256764.05848,0
1764575100000,2.0495,2.0571,2.0494,2.0549,8129272.5,1764575999999,16697335.75134,23222,4182346.1,8589866.91781,0
1764576000000,2.0549,2.0579,2.0502,2.0507,6691075.3,1764576899999,13748882.37050,19794,3204226.8,6585347.74000,0
1764576900000,2.0507,2.0566,2.0476,2.0510,4496925.1,1764577799999,9228813.96606,15630,1422253.8,2919214.11269,0
1764577800000,2.0511,2.0545,2.0461,2.0537,3526912.6,1764578699999,7232985.30959,15230,1654242.5,3392472.90274,0
1764578700000,2.0537,2.0571,2.0524,2.0553,3736410.6,1764579599999,7676031.25917,12742,1921545.4,3947471.30316,0
1764579600000,2.0552,2.0592,2.0461,2.0469,6222002.7,1764580499999,12773355.05956,20544,3144062.1,6455589.47484,0
1764580500000,2.0470,2.0502,2.0418,2.0449,4017513.3,1764581399999,8217137.01901,14754,1922991.7,3933055.05005,0
1764581400000,2.0449,2.0531,2.0439,2.0521,2630229.7,1764582299999,5384758.38754,11639,1685478.2,3450482.05279,0
1764582300000,2.0521,2.0522,2.0445,2.0448,2691325.1,1764583199999,5513433.18832,10920,1078653.0,2209854.51959,0
1764583200000,2.0449,2.0472,2.0361,2.0375,5126051.7,1764584099999,10462470.33212,15625,1890904.6,3859365.57126,0
1764584100000,2.0376,2.0409,2.0364,2.0398,3577725.0,1764584999999,7294085.56799,11465,1749305.9,3566187.83309,0
1764585000000,2.0397,2.0431,2.0385,2.0397,2858357.2,1764585899999,5833065.42825,9221,1340411.5,2735303.55269,0
1764585900000,2.0397,2.0430,2.0383,2.0411,2554780.4,1764586799999,5214051.29072,8121,1177556.1,2403229.16885,0
1764586800000,2.0411,2.0447,2.0352,2.0378,3125173.5,1764587699999,6373271.19679,13259,1446583.2,2950226.19161,0
1764587700000,2.0378,2.0455,2.0363,2.0421,4659183.5,1764588599999,9504532.05259,13194,2381507.2,4858196.83519,0
1764588600000,2.0421,2.0424,2.0380,2.0387,3463773.8,1764589499999,7064499.23501,11604,1995606.5,4069979.34509,0
1764589500000,2.0387,2.0451,2.0300,2.0330,12170459.0,1764590399999,24776792.46969,23087,4312652.8,8780374.91478,0
1764590400000,2.0330,2.0355,2.0254,2.0308,10839673.2,1764591299999,22001311.09374,27861,5611565.9,11389435.06106,0
1764591300000,2.0309,2.0320,2.0231,2.0253,7239783.8,1764592199999,14679936.87279,21607,3258338.1,6607826.60337,0
1764592200000,2.0253,2.0286,2.0176,2.0182,11935659.0,1764593099999,24140643.16065,30563,5918793.6,11972136.52392,0
1764593100000,2.0182,2.0331,2.0017,2.0270,26268485.8,1764593999999,52962159.53935,69246,12603326.6,25416150.11570,0
1764594000000,2.0270,2.0359,2.0162,2.0230,18577900.6,1764594899999,37640293.54349,48291,7768357.9,15740037.93997,0
1764594900000,2.0231,2.0258,2.0167,2.0193,6144436.2,1764595799999,12416599.98270,22317,2745860.8,5548588.08363,0
1764595800000,2.0192,2.0205,2.0124,2.0151,7974797.0,1764596699999,16075214.61238,24468,3664946.8,7387167.15810,0
1764596700000,2.0151,2.0232,2.0085,2.0191,7761996.3,1764597599999,15639605.84392,23330,3808357.9,7673652.89323,0
1764597600000,2.0192,2.0236,2.0134,2.0204,7958706.1,1764598499999,16068497.92509,26946,3797716.0,7666925.70252,0
1764598500000,2.0205,2.0296,2.0150,2.0292,7067184.2,1764599399999,14296107.28002,23084,3514062.1,7109312.16468,0
1764599400000,2.0291,2.0484,2.0229,2.0309,16530500.7,1764600299999,33673644.00183,60467,8316576.1,16942041.77020,0
1764600300000,2.0309,2.0385,2.0250,2.0303,9181406.7,1764601199999,18653697.09460,36174,4244081.1,8622057.00829,0
1764601200000,2.0304,2.0344,2.0145,2.0150,8771690.0,1764602099999,17755879.07797,34999,3299245.6,6678522.81654,0
1764602100000,2.0150,2.0240,2.0050,2.0062,18756256.2,1764602999999,37777203.39290,49447,7964398.6,16043344.05831,0
1764603000000,2.0063,2.0066,1.9849,1.9867,38322114.0,1764603899999,76463691.23689,91453,16360076.7,32652254.88439,0
1764603900000,1.9867,2.0197,1.9825,2.0064,23385366.9,1764604799999,46831925.27978,68936,11680420.2,23382390.72781,0
1764604800000,2.0065,2.0091,1.9878,1.9921,14852084.5,1764605699999,29651560.46710,45642,7730882.9,15429028.54149,0
1764605700000,1.9922,1.9985,1.9861,1.9939,11970520.9,1764606599999,23851183.69396,39339,5729551.4,11414981.86456,0
1764606600000,1.9939,2.0058,1.9862,1.9951,12241881.3,1764607499999,24451682.66412,42740,5916504.0,11822094.84571,0
1764607500000,1.9952,1.9995,1.9853,1.9898,9204514.3,1764608399999,18334990.52931,30167,3982121.7,7933165.95167,0
1764608400000,1.9898,2.0036,1.9893,1.9920,12256049.8,1764609299999,24459853.56045,31637,5075305.5,10130215.08498,0
1764609300000,1.9920,2.0032,1.9879,2.0002,7803670.6,1764610199999,15553633.15932,26725,4792110.4,9551130.82698,0
1764610200000,2.0002,2.0012,1.9868,2.0009,8915605.5,1764611099999,17779958.68956,28161,5022262.9,10014816.63541,0
1764611100000,2.0008,2.0034,1.9940,1.9942,5281103.4,1764611999999,10556293.57632,21860,2617832.7,5232291.18664,0
1764612000000,1.9941,2.0090,1.9930,2.0077,5953654.3,1764612899999,11914863.45903,25250,3059990.7,6123932.82281,0
1764612900000,2.0077,2.0114,2.0013,2.0045,5741064.5,1764613799999,11517794.81954,23776,2711710.9,5440766.42552,0
1764613800000,2.0046,2.0052,1.9951,1.9969,5857971.1,1764614699999,11712163.67889,21377,2377211.7,4751408.30733,0
1764614700000,1.9969,2.0080,1.9925,2.0034,7076644.8,1764615599999,14141986.81140,23615,3407969.9,6811814.94461,0
1764615600000,2.0033,2.0042,1.9935,2.0006,4467285.9,1764616499999,8929311.32728,20786,2225577.3,4447198.18339,0
1764616500000,2.0007,2.0020,1.9889,1.9892,4627367.3,1764617399999,9230962.86503,21615,2026573.7,4042634.83783,0
1764617400000,1.9893,1.9990,1.9855,1.9893,6921720.1,1764618299999,13784270.42992,24838,3229598.9,6432202.01950,0
1764618300000,1.9893,1.9963,1.9889,1.9933,3449138.4,1764619199999,6872334.09244,17168,1865699.9,3717529.02146,0
1764619200000,1.9932,2.0215,1.9927,2.0129,14391762.1,1764620099999,28941616.88371,39383,8302980.3,16694969.53148,0
1764620100000,2.0129,2.0129,2.0039,2.0048,7891098.4,1764620999999,15843256.88390,26727,3939750.0,7909845.00150,0
1764621000000,2.0049,2.0156,2.0042,2.0155,6905693.4,1764621899999,13872582.44410,22913,3561603.0,7154047.30539,0
1764621900000,2.0156,2.0258,2.0088,2.0104,20534565.5,1764622799999,41411250.12674,39792,8681850.8,17502728.40047,0
1764622800000,2.0104,2.0235,2.0093,2.0131,9847311.1,1764623699999,19851542.29832,30465,6057310.1,12212677.40500,0
1764623700000,2.0131,2.0335,2.0090,2.0258,13354742.1,1764624599999,27028805.21320,35337,7076155.1,14321575.69590,0
1764624600000,2.0258,2.0450,2.0256,2.0324,20843888.8,1764625499999,42442889.58907,39623,14379364.5,29283786.53978,0
1764625500000,2.0323,2.0324,2.0194,2.0251,15446173.4,1764626399999,31258390.27197,27355,6627055.9,13408606.28285,0
1764626400000,2.0252,2.0332,2.0164,2.0205,13274730.6,1764627299999,26898895.28613,35888,5767698.3,11689877.44711,0
1764627300000,2.0204,2.0303,2.0184,2.0285,5579935.5,1764628199999,11299511.68483,18742,2849295.8,5768643.54403,0
1764628200000,2.0285,2.0350,2.0233,2.0343,3753094.6,1764629099999,7618022.44460,14254,2021759.7,4103956.06836,0
1764629100000,2.0343,2.0429,2.0316,2.0322,6844157.5,1764629999999,13952943.45176,21511,4787364.8,9761657.64360,0
