open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1772323200000,617.130,618.250,616.370,617.090,5778.78,1772324099999,3567346.22800,13374,2836.69,1751337.88440,0
1772324100000,617.090,617.990,616.420,616.490,5937.51,1772324999999,3664989.15420,10847,2634.48,1626163.29950,0
1772325000000,616.490,617.030,615.520,616.160,4124.72,1772325899999,2542156.66740,10469,1694.75,1044580.04940,0
1772325900000,616.160,618.170,615.990,618.120,3237.04,1772326799999,1997379.78780,8916,1849.45,1141418.69320,0
1772326800000,618.120,619.000,615.400,616.520,16620.27,1772327699999,10260386.65630,19454,6252.83,3860577.32470,0
1772327700000,616.520,617.900,614.560,617.220,6741.43,1772328599999,4152764.61920,14726,3465.15,2134971.57990,0
1772328600000,617.210,620.580,616.690,619.580,7449.54,1772329499999,4611401.47650,16085,4235.51,2622166.54960,0
1772329500000,619.590,628.390,619.550,625.140,30277.97,1772330399999,18911503.97490,44606,18138.20,11327858.58380,0
1772330400000,625.150,631.410,625.040,630.160,30481.71,1772331299999,19186174.48060,54667,17634.51,11099887.45010,0
1772331300000,630.170,631.650,628.660,629.810,13468.68,1772332199999,8482847.11940,31194,6656.43,4192296.31590,0
1772332200000,629.820,630.970,628.760,630.550,9956.81,1772333099999,6273070.38810,22476,4980.16,3138059.93270,0
1772333100000,630.540,631.760,629.050,630.010,9398.19,1772333999999,5924596.29460,19932,4764.26,3003520.94770,0
1772334000000,630.000,631.200,629.520,631.010,7092.45,1772334899999,4471399.24230,16292,3708.82,2338339.11500,0
1772334900000,631.010,632.340,628.320,629.630,9998.74,1772335799999,6303854.63810,19456,5148.55,3247048.88200,0
1772335800000,629.630,630.680,628.760,630.510,8031.17,1772336699999,5056881.76890,14266,4481.72,2821685.16130,0
1772336700000,630.510,631.150,628.200,628.760,9899.78,1772337599999,6230759.65860,15367,4484.34,2822331.48600,0
1772337600000,628.770,630.210,628.100,628.420,7799.75,1772338499999,4908332.61930,14920,3171.84,1996227.68510,0
